"","reth","scheme","sex","year","cause","e0","cause_contribution","cause_contribution_months"
"2589","nhb","Underlying","female",2012,"Covid",78.0584103142106,0,0
"2590","nhb","Underlying","male",2012,"Covid",71.8070340366304,0,0
"2591","latinx","Underlying","female",2012,"Covid",84.6419038870435,0,0
"2592","latinx","Underlying","male",2012,"Covid",80.0079522616595,0,0
"2593","nhw","Underlying","female",2013,"Covid",81.1415073315867,0,0
"2594","nhw","Underlying","male",2013,"Covid",76.4669538826248,0,0
"2595","nhb","Underlying","female",2013,"Covid",78.0362380401684,0,0
"2596","nhb","Underlying","male",2013,"Covid",71.8283628933767,0,0
"2597","latinx","Underlying","female",2013,"Covid",84.6899921501619,0,0
"2598","latinx","Underlying","male",2013,"Covid",80.0609432187543,0,0
"2599","nhw","Underlying","female",2014,"Covid",81.2016592198798,0,0
"2600","nhw","Underlying","male",2014,"Covid",76.4948359810366,0,0
"2601","nhb","Underlying","female",2014,"Covid",78.1702149165092,0,0
"2602","nhb","Underlying","male",2014,"Covid",72.0423021711168,0,0
"2603","latinx","Underlying","female",2014,"Covid",84.8691691836429,0,0
"2604","latinx","Underlying","male",2014,"Covid",80.1821101927682,0,0
"2605","nhw","Underlying","female",2015,"Covid",81.0273200851816,0,0
"2606","nhw","Underlying","male",2015,"Covid",76.3332390614916,0,0
"2607","nhb","Underlying","female",2015,"Covid",78.107996370024,0,0
"2608","nhb","Underlying","male",2015,"Covid",71.7190474589254,0,0
"2609","latinx","Underlying","female",2015,"Covid",84.8104525043823,0,0
"2610","latinx","Underlying","male",2015,"Covid",80.0390792203371,0,0
"2611","nhw","Underlying","female",2016,"Covid",81.0688498147077,0,0
"2612","nhw","Underlying","male",2016,"Covid",76.1991587542719,0,0
"2613","nhb","Underlying","female",2016,"Covid",77.9696601136623,0,0
"2614","nhb","Underlying","male",2016,"Covid",71.4393504479836,0,0
"2615","latinx","Underlying","female",2016,"Covid",84.9136578277131,0,0
"2616","latinx","Underlying","male",2016,"Covid",80.0348065080726,0,0
"2617","nhw","Underlying","female",2017,"Covid",81.0178320411286,0,0
"2618","nhw","Underlying","male",2017,"Covid",76.1414679902183,0,0
"2619","nhb","Underlying","female",2017,"Covid",78.0777220837473,0,0
"2620","nhb","Underlying","male",2017,"Covid",71.3188000045829,0,0
"2621","latinx","Underlying","female",2017,"Covid",84.943524552072,0,0
"2622","latinx","Underlying","male",2017,"Covid",79.9899144864707,0,0
"2623","nhw","Underlying","female",2018,"Covid",81.1699850345079,0,0
"2624","nhw","Underlying","male",2018,"Covid",76.3101125511254,0,0
"2625","nhb","Underlying","female",2018,"Covid",78.163469915128,0,0
"2626","nhb","Underlying","male",2018,"Covid",71.3758666219555,0,0
"2627","latinx","Underlying","female",2018,"Covid",85.1021710819168,0,0
"2628","latinx","Underlying","male",2018,"Covid",80.0678568745441,0,0
"2629","nhw","Underlying","female",2019,"Covid",81.3674518762129,0,0
"2630","nhw","Underlying","male",2019,"Covid",76.4654828070975,0,0
"2631","nhb","Underlying","female",2019,"Covid",78.2759667813221,0,0
"2632","nhb","Underlying","male",2019,"Covid",71.4327785226768,0,0
"2633","latinx","Underlying","female",2019,"Covid",85.2512385174442,0,0
"2634","latinx","Underlying","male",2019,"Covid",80.1476677137057,0,0
"2635","nhw","Underlying","female",2020,"Covid",80.2121747443938,-0.769139998840743,-9.22967998608891
"2636","nhw","Underlying","male",2020,"Covid",74.9323460768662,-0.871317399254053,-10.4558087910486
"2637","nhb","Underlying","female",2020,"Covid",75.5168175251525,-1.58693989126434,-19.043278695172
"2638","nhb","Underlying","male",2020,"Covid",67.7944462115511,-1.67745058394028,-20.1294070072834
"2639","latinx","Underlying","female",2020,"Covid",82.3420817228026,-2.25173252409976,-27.0207902891972
"2640","latinx","Underlying","male",2020,"Covid",75.6218487269796,-3.40953124853598,-40.9143749824318
"2641","nhw","Masters","female",2010,"Other",81.0958358509852,-4.35773492837778,-52.2928191405334
"2642","nhw","Masters","male",2010,"Other",76.3627105101001,-3.48672609299651,-41.8407131159581
"2643","nhb","Masters","female",2010,"Other",77.643389616709,-5.73296769375051,-68.7956123250061
"2644","nhb","Masters","male",2010,"Other",71.3974880681674,-5.55802299283559,-66.6962759140271
"2645","latinx","Masters","female",2010,"Other",84.5704956077972,-4.78103831535648,-57.3724597842778
"2646","latinx","Masters","male",2010,"Other",79.6855393094469,-4.34460047557819,-52.1352057069383
"2647","nhw","Masters","female",2011,"Other",81.0559078234707,-4.41317942843749,-52.9581531412499
"2648","nhw","Masters","male",2011,"Other",76.3683150807214,-3.52526175774757,-42.3031410929709
"2649","nhb","Masters","female",2011,"Other",77.7747835111895,-5.76295770542549,-69.1554924651059
"2650","nhb","Masters","male",2011,"Other",71.691612316504,-5.68509809665582,-68.2211771598699
"2651","latinx","Masters","female",2011,"Other",84.6397629727617,-4.852751233116,-58.2330147973919
"2652","latinx","Masters","male",2011,"Other",79.9619297837395,-4.33551145813735,-52.0261374976482
"2653","nhw","Masters","female",2012,"Other",81.1605632551706,-4.52057214784918,-54.2468657741902
"2654","nhw","Masters","male",2012,"Other",76.5098074861679,-3.58922448288315,-43.0706937945978
"2655","nhb","Masters","female",2012,"Other",78.0584103142106,-5.79943493544083,-69.5932192252899
"2656","nhb","Masters","male",2012,"Other",71.8070340366304,-5.71499161324567,-68.5798993589481
"2657","latinx","Masters","female",2012,"Other",84.6419038870435,-4.83013347182307,-57.9616016618769
"2658","latinx","Masters","male",2012,"Other",80.0079522616595,-4.29708394026208,-51.565007283145
"2659","nhw","Masters","female",2013,"Other",81.1415073315867,-4.53829473517753,-54.4595368221304
"2660","nhw","Masters","male",2013,"Other",76.4669538826248,-3.62599214045646,-43.5119056854775
"2661","nhb","Masters","female",2013,"Other",78.0362380401684,-5.78486478637035,-69.4183774364442
"2662","nhb","Masters","male",2013,"Other",71.8283628933767,-5.7495641918098,-68.9947703017176
"2663","latinx","Masters","female",2013,"Other",84.6899921501619,-4.83187019740575,-57.982442368869
"2664","latinx","Masters","male",2013,"Other",80.0609432187543,-4.42612282160887,-53.1134738593065
"2665","nhw","Masters","female",2014,"Other",81.2016592198798,-4.65285401420321,-55.8342481704386
"2666","nhw","Masters","male",2014,"Other",76.4948359810366,-3.68941703884495,-44.2730044661394
"2667","nhb","Masters","female",2014,"Other",78.1702149165092,-5.96702297472683,-71.604275696722
"2668","nhb","Masters","male",2014,"Other",72.0423021711168,-5.73506934677106,-68.8208321612527
"2669","latinx","Masters","female",2014,"Other",84.8691691836429,-5.04332076846272,-60.5198492215526
"2670","latinx","Masters","male",2014,"Other",80.1821101927682,-4.448085145549,-53.377021746588
"2671","nhw","Masters","female",2015,"Other",81.0273200851816,-4.61853883307705,-55.4224659969246
"2672","nhw","Masters","male",2015,"Other",76.3332390614916,-3.72209680632911,-44.6651616759493
"2673","nhb","Masters","female",2015,"Other",78.107996370024,-6.08395013463797,-73.0074016156557
"2674","nhb","Masters","male",2015,"Other",71.7190474589254,-6.03959668148626,-72.4751601778351
"2675","latinx","Masters","female",2015,"Other",84.8104525043823,-5.1386277258875,-61.66353271065
"2676","latinx","Masters","male",2015,"Other",80.0390792203371,-4.39085515710305,-52.6902618852366
"2677","nhw","Masters","female",2016,"Other",81.0688498147077,-4.82960614323798,-57.9552737188558
"2678","nhw","Masters","male",2016,"Other",76.1991587542719,-3.82903478956767,-45.9484174748121
"2679","nhb","Masters","female",2016,"Other",77.9696601136623,-6.28383559139886,-75.4060270967863
"2680","nhb","Masters","male",2016,"Other",71.4393504479836,-6.16610549870795,-73.9932659844954
"2681","latinx","Masters","female",2016,"Other",84.9136578277131,-5.35926408530202,-64.3111690236242
"2682","latinx","Masters","male",2016,"Other",80.0348065080726,-4.6191202200306,-55.4294426403671
"2683","nhw","Masters","female",2017,"Other",81.0178320411286,-4.82564338299595,-57.9077205959514
"2684","nhw","Masters","male",2017,"Other",76.1414679902183,-3.84705762546467,-46.1646915055761
"2685","nhb","Masters","female",2017,"Other",78.0777220837473,-6.28346308844193,-75.4015570613032
"2686","nhb","Masters","male",2017,"Other",71.3188000045829,-6.26473146353342,-75.1767775624011
"2687","latinx","Masters","female",2017,"Other",84.943524552072,-5.44391457544036,-65.3269749052843
"2688","latinx","Masters","male",2017,"Other",79.9899144864707,-4.63022343474454,-55.5626812169344
"2689","nhw","Masters","female",2018,"Other",81.1699850345079,-4.92149059036662,-59.0578870843994
"2690","nhw","Masters","male",2018,"Other",76.3101125511254,-3.93867022034232,-47.2640426441078
"2691","nhb","Masters","female",2018,"Other",78.163469915128,-6.41897760675198,-77.0277312810238
"2692","nhb","Masters","male",2018,"Other",71.3758666219555,-6.34682834862554,-76.1619401835064
"2693","latinx","Masters","female",2018,"Other",85.1021710819168,-5.54984807694578,-66.5981769233493
"2694","latinx","Masters","male",2018,"Other",80.0678568745441,-4.77684141685631,-57.3220970022758
"2695","nhw","Masters","female",2019,"Other",81.3674518762129,-5.05803193124031,-60.6963831748837
"2696","nhw","Masters","male",2019,"Other",76.4654828070975,-4.02811097737811,-48.3373317285373
"2697","nhb","Masters","female",2019,"Other",78.2759667813221,-6.63893449456141,-79.6672139347369
"2698","nhb","Masters","male",2019,"Other",71.4327785226768,-6.56139872505489,-78.7367847006586
"2699","latinx","Masters","female",2019,"Other",85.2512385174442,-5.98522860166706,-71.8227432200047
"2700","latinx","Masters","male",2019,"Other",80.1476677137057,-4.9904420959558,-59.8853051514696
"2701","nhw","Masters","female",2020,"Other",80.2121747443938,-4.49887673602989,-53.9865208323586
"2702","nhw","Masters","male",2020,"Other",74.9323460768662,-3.54164402628879,-42.4997283154655
"2703","nhb","Masters","female",2020,"Other",75.5168175251525,-5.43702581200945,-65.2443097441134
"2704","nhb","Masters","male",2020,"Other",67.7944462115511,-5.63898111309382,-67.6677733571258
"2705","latinx","Masters","female",2020,"Other",82.3420817228026,-4.42293296138568,-53.0751955366282
"2706","latinx","Masters","male",2020,"Other",75.6218487269796,-3.51717690322489,-42.2061228386987
"2707","nhw","Acosta","female",2010,"Other",81.0958358509852,-14.14803066562,-169.77636798744
"2708","nhw","Acosta","male",2010,"Other",76.3627105101001,-10.357042981744,-124.284515780928
"2709","nhb","Acosta","female",2010,"Other",77.643389616709,-18.418992686891,-221.027912242692
"2710","nhb","Acosta","male",2010,"Other",71.3974880681674,-14.1317002776663,-169.580403331995
"2711","latinx","Acosta","female",2010,"Other",84.5704956077972,-15.7639837060208,-189.16780447225
"2712","latinx","Acosta","male",2010,"Other",79.6855393094469,-13.1058035170014,-157.269642204017
"2713","nhw","Acosta","female",2011,"Other",81.0559078234707,-13.8105527374579,-165.726632849494
"2714","nhw","Acosta","male",2011,"Other",76.3683150807214,-10.3449207529919,-124.139049035902
"2715","nhb","Acosta","female",2011,"Other",77.7747835111895,-17.6699576654316,-212.03949198518
"2716","nhb","Acosta","male",2011,"Other",71.691612316504,-14.3723843757289,-172.468612508747
"2717","latinx","Acosta","female",2011,"Other",84.6397629727617,-18.0529316662767,-216.635179995321
"2718","latinx","Acosta","male",2011,"Other",79.9619297837395,-13.2761073880866,-159.313288657039
"2719","nhw","Acosta","female",2012,"Other",81.1605632551706,-14.1642716049853,-169.971259259824
"2720","nhw","Acosta","male",2012,"Other",76.5098074861679,-10.8552055417577,-130.262466501092
"2721","nhb","Acosta","female",2012,"Other",78.0584103142106,-18.3790757573432,-220.548909088118
"2722","nhb","Acosta","male",2012,"Other",71.8070340366304,-14.6891353342836,-176.269624011403
"2723","latinx","Acosta","female",2012,"Other",84.6419038870435,-15.2216559373652,-182.659871248383
"2724","latinx","Acosta","male",2012,"Other",80.0079522616595,-13.687729951484,-164.252759417808
"2725","nhw","Acosta","female",2013,"Other",81.1415073315867,-14.1614662620178,-169.937595144213
"2726","nhw","Acosta","male",2013,"Other",76.4669538826248,-11.0480111112201,-132.576133334641
"2727","nhb","Acosta","female",2013,"Other",78.0362380401684,-17.6517722067258,-211.821266480709
"2728","nhb","Acosta","male",2013,"Other",71.8283628933767,-13.8579559424556,-166.295471309467
"2729","latinx","Acosta","female",2013,"Other",84.6899921501619,-16.9361483131615,-203.233779757938
"2730","latinx","Acosta","male",2013,"Other",80.0609432187543,-15.02474855389,-180.29698264668
"2731","nhw","Acosta","female",2014,"Other",81.2016592198798,-15.0203496069592,-180.244195283511
"2732","nhw","Acosta","male",2014,"Other",76.4948359810366,-11.3376118780321,-136.051342536385
"2733","nhb","Acosta","female",2014,"Other",78.1702149165092,-18.3200049442744,-219.840059331293
"2734","nhb","Acosta","male",2014,"Other",72.0423021711168,-14.6456124462601,-175.747349355122
"2735","latinx","Acosta","female",2014,"Other",84.8691691836429,-17.5773091551127,-210.927709861353
"2736","latinx","Acosta","male",2014,"Other",80.1821101927682,-12.9669699816877,-155.603639780253
"2737","nhw","Acosta","female",2015,"Other",81.0273200851816,-14.4082449872976,-172.898939847571
"2738","nhw","Acosta","male",2015,"Other",76.3332390614916,-11.5481493122763,-138.577791747316
"2739","nhb","Acosta","female",2015,"Other",78.107996370024,-18.4393171185929,-221.271805423115
"2740","nhb","Acosta","male",2015,"Other",71.7190474589254,-15.0529242808442,-180.635091370131
"2741","latinx","Acosta","female",2015,"Other",84.8104525043823,-17.7584612488521,-213.101534986226
"2742","latinx","Acosta","male",2015,"Other",80.0390792203371,-13.5001155049633,-162.00138605956
"2743","nhw","Acosta","female",2016,"Other",81.0688498147077,-15.475121975139,-185.701463701668
"2744","nhw","Acosta","male",2016,"Other",76.1991587542719,-12.0848492906265,-145.018191487518
"2745","nhb","Acosta","female",2016,"Other",77.9696601136623,-20.1697108617145,-242.036530340574
"2746","nhb","Acosta","male",2016,"Other",71.4393504479836,-15.9667181070618,-191.600617284742
"2747","latinx","Acosta","female",2016,"Other",84.9136578277131,-21.1183181346203,-253.419817615443
"2748","latinx","Acosta","male",2016,"Other",80.0348065080726,-14.5579008087831,-174.694809705397
"2749","nhw","Acosta","female",2017,"Other",81.0178320411286,-15.4405490908276,-185.286589089931
"2750","nhw","Acosta","male",2017,"Other",76.1414679902183,-12.1284726091452,-145.541671309742
"2751","nhb","Acosta","female",2017,"Other",78.0777220837473,-19.3264977403243,-231.917972883892
"2752","nhb","Acosta","male",2017,"Other",71.3188000045829,-16.0105578441243,-192.126694129492
"2753","latinx","Acosta","female",2017,"Other",84.943524552072,-18.6322907506961,-223.587489008353
"2754","latinx","Acosta","male",2017,"Other",79.9899144864707,-14.5204715325257,-174.245658390308
"2755","nhw","Acosta","female",2018,"Other",81.1699850345079,-15.8046724383646,-189.656069260376
"2756","nhw","Acosta","male",2018,"Other",76.3101125511254,-12.6253741865018,-151.504490238022
"2757","nhb","Acosta","female",2018,"Other",78.163469915128,-20.0049005164908,-240.05880619789
"2758","nhb","Acosta","male",2018,"Other",71.3758666219555,-16.2956408599025,-195.54769031883
"2759","latinx","Acosta","female",2018,"Other",85.1021710819168,-18.4692690478153,-221.631228573784
"2760","latinx","Acosta","male",2018,"Other",80.0678568745441,-15.1638220016462,-181.965864019755
"2761","nhw","Acosta","female",2019,"Other",81.3674518762129,-17.1107376607409,-205.328851928891
"2762","nhw","Acosta","male",2019,"Other",76.4654828070975,-13.4560344006114,-161.472412807337
"2763","nhb","Acosta","female",2019,"Other",78.2759667813221,-22.0976152534891,-265.171383041869
"2764","nhb","Acosta","male",2019,"Other",71.4327785226768,-17.7359061064004,-212.830873276804
"2765","latinx","Acosta","female",2019,"Other",85.2512385174442,-20.9176251787166,-251.0115021446
"2766","latinx","Acosta","male",2019,"Other",80.1476677137057,-15.310183299376,-183.722199592512
"2767","nhw","Acosta","female",2020,"Other",80.2121747443938,-11.2454579987513,-134.945495985016
"2768","nhw","Acosta","male",2020,"Other",74.9323460768662,-9.67275962156459,-116.073115458775
"2769","nhb","Acosta","female",2020,"Other",75.5168175251525,-12.8294415836963,-153.953299004355
"2770","nhb","Acosta","male",2020,"Other",67.7944462115511,-11.8423183722674,-142.107820467209
"2771","latinx","Acosta","female",2020,"Other",82.3420817228026,-11.7391600917346,-140.869921100815
"2772","latinx","Acosta","male",2020,"Other",75.6218487269796,-8.42404896285146,-101.088587554217
"2773","nhw","Adair","female",2010,"Other",81.0958358509852,-10.9768896680177,-131.722676016213
"2774","nhw","Adair","male",2010,"Other",76.3627105101001,-8.95018291394263,-107.402194967312
"2775","nhb","Adair","female",2010,"Other",77.643389616709,-12.6626395779545,-151.951674935453
"2776","nhb","Adair","male",2010,"Other",71.3974880681674,-11.1717069968192,-134.06048396183
"2777","latinx","Adair","female",2010,"Other",84.5704956077972,-12.1909118856414,-146.290942627696
"2778","latinx","Adair","male",2010,"Other",79.6855393094469,-10.8271394914157,-129.925673896989
